identity,family,stratum,condition,window,window_id,sample,cycle,landmark,phase,ara_phase
double:free,double,free,reversed,37,double:free:w037,12,1,4,0.09146702707741383,0.18293405415482766
double:free,double,free,reversed,37,double:free:w037,13,1,5,0.9776809648471385,1.955361929694277
double:free,double,free,reversed,37,double:free:w037,14,1,6,0.8308909210577156,1.6617818421154311
double:free,double,free,reversed,37,double:free:w037,15,1,7,0.735129315961899,1.470258631923798
double:free,double,free,reversed,37,double:free:w037,16,2,0,0.6298174826139586,1.2596349652279173
double:free,double,free,reversed,37,double:free:w037,17,2,1,0.4798112584753085,0.959622516950617
double:free,double,free,reversed,37,double:free:w037,18,2,2,0.28751276598700315,0.5750255319740063
double:free,double,free,reversed,37,double:free:w037,19,2,3,0.18197060125933717,0.36394120251867434
double:free,double,free,reversed,37,double:free:w037,20,2,4,0.09631443860359923,0.19262887720719846
double:free,double,free,reversed,37,double:free:w037,21,2,5,0.9818470037730549,1.9636940075461098
double:free,double,free,reversed,37,double:free:w037,22,2,6,0.8349803337941353,1.6699606675882706
double:free,double,free,reversed,37,double:free:w037,23,2,7,0.7387957590142378,1.4775915180284755
double:free,double,free,reversed,37,double:free:w037,24,3,0,0.6296137884454538,1.2592275768909076
double:free,double,free,reversed,37,double:free:w037,25,3,1,0.4777768256832644,0.9555536513665288
double:free,double,free,reversed,37,double:free:w037,26,3,2,0.29924334951712694,0.5984866990342539
double:free,double,free,reversed,37,double:free:w037,27,3,3,0.19277285312730896,0.3855457062546179
double:free,double,free,reversed,37,double:free:w037,28,3,4,0.09930561905059676,0.19861123810119352
double:free,double,free,reversed,37,double:free:w037,29,3,5,0.9827162153391384,1.9654324306782769
double:free,double,free,reversed,37,double:free:w037,30,3,6,0.842231349299368,1.684462698598736
double:free,double,free,reversed,37,double:free:w037,31,3,7,0.743523474441588,1.487046948883176
double:free,double,free,broken_lineage,37,double:free:w037,0,0,0,0.7318356463433986,1.4636712926867972
double:free,double,free,broken_lineage,37,double:free:w037,1,0,1,0.786059989225123,1.572119978450246
double:free,double,free,broken_lineage,37,double:free:w037,2,0,2,0.8884521471559879,1.7769042943119757
double:free,double,free,broken_lineage,37,double:free:w037,3,0,3,0.944842480894394,1.889684961788788
double:free,double,free,broken_lineage,37,double:free:w037,4,0,4,0.9794363561123447,1.9588727122246894
double:free,double,free,broken_lineage,37,double:free:w037,5,0,5,0.0014615743589132535,0.002923148717826507
double:free,double,free,broken_lineage,37,double:free:w037,6,0,6,0.047807409773056975,0.09561481954611395
double:free,double,free,broken_lineage,37,double:free:w037,7,0,7,0.10690815863122793,0.21381631726245587
double:free,double,free,broken_lineage,37,double:free:w037,8,1,0,0.17377144793400134,0.3475428958680027
double:free,double,free,broken_lineage,37,double:free:w037,9,1,1,0.23461867938651437,0.46923735877302875
double:free,double,free,broken_lineage,37,double:free:w037,10,1,2,0.32676045784596397,0.6535209156919279
double:free,double,free,broken_lineage,37,double:free:w037,11,1,3,0.39786870620415016,0.7957374124083003
double:free,double,free,broken_lineage,37,double:free:w037,12,1,4,0.45051086481672087,0.9010217296334417
double:free,double,free,broken_lineage,37,double:free:w037,13,1,5,0.4826210493229013,0.9652420986458026
double:free,double,free,broken_lineage,37,double:free:w037,14,1,6,0.5205112963338792,1.0410225926677583
double:free,double,free,broken_lineage,37,double:free:w037,15,1,7,0.558199865735503,1.116399731471006
double:free,double,free,broken_lineage,37,double:free:w037,16,2,0,0.6117389849996187,1.2234779699992373
double:free,double,free,broken_lineage,37,double:free:w037,17,2,1,0.6771979127420735,1.354395825484147
double:free,double,free,broken_lineage,37,double:free:w037,18,2,2,0.7770417557486127,1.5540835114972253
double:free,double,free,broken_lineage,37,double:free:w037,19,2,3,0.8362668692808342,1.6725337385616683
double:free,double,free,broken_lineage,37,double:free:w037,20,2,4,0.8981221531708172,1.7962443063416345
double:free,double,free,broken_lineage,37,double:free:w037,21,2,5,0.9509989039534616,1.9019978079069233
double:free,double,free,broken_lineage,37,double:free:w037,22,2,6,0.9992145793910936,1.9984291587821872
double:free,double,free,broken_lineage,37,double:free:w037,23,2,7,0.02687502610351089,0.05375005220702178
double:free,double,free,broken_lineage,37,double:free:w037,24,3,0,0.06174398078994159,0.12348796157988318
double:free,double,free,broken_lineage,37,double:free:w037,25,3,1,0.11243122370554204,0.22486244741108408
double:free,double,free,broken_lineage,37,double:free:w037,26,3,2,0.2202684774017598,0.4405369548035196
double:free,double,free,broken_lineage,37,double:free:w037,27,3,3,0.27522622185399825,0.5504524437079965
double:free,double,free,broken_lineage,37,double:free:w037,28,3,4,0.33147087801781083,0.6629417560356217
double:free,double,free,broken_lineage,37,double:free:w037,29,3,5,0.3985574476608349,0.7971148953216698
double:free,double,free,broken_lineage,37,double:free:w037,30,3,6,0.47330212974723906,0.9466042594944781
double:free,double,free,broken_lineage,37,double:free:w037,31,3,7,0.5050417216329492,1.0100834432658985
double:free,double,free,chronological,38,double:free:w038,0,0,0,0.7353728320534856,1.4707456641069712
double:free,double,free,chronological,38,double:free:w038,1,0,1,0.8302219105141546,1.6604438210283092
double:free,double,free,chronological,38,double:free:w038,2,0,2,0.9629962890452077,1.9259925780904155
double:free,double,free,chronological,38,double:free:w038,3,0,3,0.09597092483386405,0.1919418496677281
double:free,double,free,chronological,38,double:free:w038,4,0,4,0.1439001804160398,0.2878003608320796
double:free,double,free,chronological,38,double:free:w038,5,0,5,0.25705169856678367,0.5141033971335673
double:free,double,free,chronological,38,double:free:w038,6,0,6,0.43093772422236043,0.8618754484447209
double:free,double,free,chronological,38,double:free:w038,7,0,7,0.679252672501832,1.358505345003664
double:free,double,free,chronological,38,double:free:w038,8,1,0,0.7757182742143414,1.5514365484286827
double:free,double,free,chronological,38,double:free:w038,9,1,1,0.8751074294663681,1.7502148589327362
double:free,double,free,chronological,38,double:free:w038,10,1,2,0.9601277914821083,1.9202555829642165
double:free,double,free,chronological,38,double:free:w038,11,1,3,0.09789372667879093,0.19578745335758185
double:free,double,free,chronological,38,double:free:w038,12,1,4,0.17645292629680398,0.35290585259360796
double:free,double,free,chronological,38,double:free:w038,13,1,5,0.2834731099803207,0.5669462199606414
double:free,double,free,chronological,38,double:free:w038,14,1,6,0.4715130478884646,0.9430260957769292
double:free,double,free,chronological,38,double:free:w038,15,1,7,0.7224041225859708,1.4448082451719415
double:free,double,free,chronological,38,double:free:w038,16,2,0,0.8272394917718771,1.6544789835437541
double:free,double,free,chronological,38,double:free:w038,17,2,1,0.9055731891194796,1.8111463782389592
double:free,double,free,chronological,38,double:free:w038,18,2,2,0.9933997654679274,1.9867995309358548
double:free,double,free,chronological,38,double:free:w038,19,2,3,0.08969489179548873,0.17938978359097746
double:free,double,free,chronological,38,double:free:w038,20,2,4,0.16946178984787252,0.33892357969574505
double:free,double,free,chronological,38,double:free:w038,21,2,5,0.2713725640070379,0.5427451280140758
double:free,double,free,chronological,38,double:free:w038,22,2,6,0.4877589183328155,0.975517836665631
double:free,double,free,chronological,38,double:free:w038,23,2,7,0.737369840849567,1.474739681699134
double:free,double,free,chronological,38,double:free:w038,24,3,0,0.8392449977297645,1.678489995459529
double:free,double,free,chronological,38,double:free:w038,25,3,1,0.9144150407327913,1.8288300814655827
double:free,double,free,chronological,38,double:free:w038,26,3,2,0.9943517023238826,1.9887034046477652
double:free,double,free,chronological,38,double:free:w038,27,3,3,0.08194385037978691,0.16388770075957382
double:free,double,free,chronological,38,double:free:w038,28,3,4,0.15534281192654475,0.3106856238530895
double:free,double,free,chronological,38,double:free:w038,29,3,5,0.2532422460042483,0.5064844920084965
double:free,double,free,chronological,38,double:free:w038,30,3,6,0.4877894426772684,0.9755788853545369
double:free,double,free,chronological,38,double:free:w038,31,3,7,0.7652477073365844,1.5304954146731689
double:free,double,free,shuffled,38,double:free:w038,0,0,0,0.8302219105141546,1.6604438210283092
double:free,double,free,shuffled,38,double:free:w038,1,0,1,0.8751074294663681,1.7502148589327362
double:free,double,free,shuffled,38,double:free:w038,2,0,2,0.9943517023238826,1.9887034046477652
double:free,double,free,shuffled,38,double:free:w038,3,0,3,0.679252672501832,1.358505345003664
double:free,double,free,shuffled,38,double:free:w038,4,0,4,0.9601277914821083,1.9202555829642165
double:free,double,free,shuffled,38,double:free:w038,5,0,5,0.16946178984787252,0.33892357969574505
double:free,double,free,shuffled,38,double:free:w038,6,0,6,0.09789372667879093,0.19578745335758185
double:free,double,free,shuffled,38,double:free:w038,7,0,7,0.7757182742143414,1.5514365484286827
double:free,double,free,shuffled,38,double:free:w038,8,1,0,0.4877589183328155,0.975517836665631
double:free,double,free,shuffled,38,double:free:w038,9,1,1,0.15534281192654475,0.3106856238530895
double:free,double,free,shuffled,38,double:free:w038,10,1,2,0.7652477073365844,1.5304954146731689
double:free,double,free,shuffled,38,double:free:w038,11,1,3,0.8272394917718771,1.6544789835437541
double:free,double,free,shuffled,38,double:free:w038,12,1,4,0.1439001804160398,0.2878003608320796
double:free,double,free,shuffled,38,double:free:w038,13,1,5,0.43093772422236043,0.8618754484447209
double:free,double,free,shuffled,38,double:free:w038,14,1,6,0.737369840849567,1.474739681699134
double:free,double,free,shuffled,38,double:free:w038,15,1,7,0.08969489179548873,0.17938978359097746
double:free,double,free,shuffled,38,double:free:w038,16,2,0,0.25705169856678367,0.5141033971335673
double:free,double,free,shuffled,38,double:free:w038,17,2,1,0.9055731891194796,1.8111463782389592
double:free,double,free,shuffled,38,double:free:w038,18,2,2,0.2532422460042483,0.5064844920084965
double:free,double,free,shuffled,38,double:free:w038,19,2,3,0.8392449977297645,1.678489995459529
double:free,double,free,shuffled,38,double:free:w038,20,2,4,0.4877894426772684,0.9755788853545369
double:free,double,free,shuffled,38,double:free:w038,21,2,5,0.7353728320534856,1.4707456641069712
double:free,double,free,shuffled,38,double:free:w038,22,2,6,0.9629962890452077,1.9259925780904155
double:free,double,free,shuffled,38,double:free:w038,23,2,7,0.08194385037978691,0.16388770075957382
double:free,double,free,shuffled,38,double:free:w038,24,3,0,0.7224041225859708,1.4448082451719415
double:free,double,free,shuffled,38,double:free:w038,25,3,1,0.9933997654679274,1.9867995309358548
double:free,double,free,shuffled,38,double:free:w038,26,3,2,0.09597092483386405,0.1919418496677281
double:free,double,free,shuffled,38,double:free:w038,27,3,3,0.4715130478884646,0.9430260957769292
double:free,double,free,shuffled,38,double:free:w038,28,3,4,0.2834731099803207,0.5669462199606414
double:free,double,free,shuffled,38,double:free:w038,29,3,5,0.9144150407327913,1.8288300814655827
double:free,double,free,shuffled,38,double:free:w038,30,3,6,0.17645292629680398,0.35290585259360796
double:free,double,free,shuffled,38,double:free:w038,31,3,7,0.2713725640070379,0.5427451280140758
double:free,double,free,reversed,38,double:free:w038,0,0,0,0.7652477073365844,1.5304954146731689
double:free,double,free,reversed,38,double:free:w038,1,0,1,0.4877894426772684,0.9755788853545369
double:free,double,free,reversed,38,double:free:w038,2,0,2,0.2532422460042483,0.5064844920084965
double:free,double,free,reversed,38,double:free:w038,3,0,3,0.15534281192654475,0.3106856238530895
double:free,double,free,reversed,38,double:free:w038,4,0,4,0.08194385037978691,0.16388770075957382
double:free,double,free,reversed,38,double:free:w038,5,0,5,0.9943517023238826,1.9887034046477652
double:free,double,free,reversed,38,double:free:w038,6,0,6,0.9144150407327913,1.8288300814655827
double:free,double,free,reversed,38,double:free:w038,7,0,7,0.8392449977297645,1.678489995459529
double:free,double,free,reversed,38,double:free:w038,8,1,0,0.737369840849567,1.474739681699134
double:free,double,free,reversed,38,double:free:w038,9,1,1,0.4877589183328155,0.975517836665631
double:free,double,free,reversed,38,double:free:w038,10,1,2,0.2713725640070379,0.5427451280140758
double:free,double,free,reversed,38,double:free:w038,11,1,3,0.16946178984787252,0.33892357969574505
double:free,double,free,reversed,38,double:free:w038,12,1,4,0.08969489179548873,0.17938978359097746
double:free,double,free,reversed,38,double:free:w038,13,1,5,0.9933997654679274,1.9867995309358548
double:free,double,free,reversed,38,double:free:w038,14,1,6,0.9055731891194796,1.8111463782389592
double:free,double,free,reversed,38,double:free:w038,15,1,7,0.8272394917718771,1.6544789835437541
double:free,double,free,reversed,38,double:free:w038,16,2,0,0.7224041225859708,1.4448082451719415
double:free,double,free,reversed,38,double:free:w038,17,2,1,0.4715130478884646,0.9430260957769292
double:free,double,free,reversed,38,double:free:w038,18,2,2,0.2834731099803207,0.5669462199606414
double:free,double,free,reversed,38,double:free:w038,19,2,3,0.17645292629680398,0.35290585259360796
double:free,double,free,reversed,38,double:free:w038,20,2,4,0.09789372667879093,0.19578745335758185
double:free,double,free,reversed,38,double:free:w038,21,2,5,0.9601277914821083,1.9202555829642165
double:free,double,free,reversed,38,double:free:w038,22,2,6,0.8751074294663681,1.7502148589327362
double:free,double,free,reversed,38,double:free:w038,23,2,7,0.7757182742143414,1.5514365484286827
double:free,double,free,reversed,38,double:free:w038,24,3,0,0.679252672501832,1.358505345003664
double:free,double,free,reversed,38,double:free:w038,25,3,1,0.43093772422236043,0.8618754484447209
double:free,double,free,reversed,38,double:free:w038,26,3,2,0.25705169856678367,0.5141033971335673
double:free,double,free,reversed,38,double:free:w038,27,3,3,0.1439001804160398,0.2878003608320796
