domain,split,lineage,raw_states,candidate_q,amplitude_floor,valid_q,boundary_q,full_contracting_reverse,full_expanding_reverse,full_expanding_forward,full_contracting_forward
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:529:4385,4,3,0.9687020713158404,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:529:4385,4,3,0.9687020713158404,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:530:4386,9,8,0.8418551373377255,6,0,6,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:530:4386,7,6,0.8418551373377255,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:530:4386,7,6,0.8418551373377255,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:535:4387,8,7,0.9273349195662348,5,0,1,1,1,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:535:4387,7,6,0.9273349195662348,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:535:4387,7,6,0.9273349195662348,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:537:4388,4,3,0.9706031261084697,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:537:4388,3,2,0.9706031261084697,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:537:4388,3,2,0.9706031261084697,1,0,1,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:538:4389,4,3,0.9945963823801001,1,0,0,1,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:538:4389,4,3,0.9945963823801001,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:538:4389,4,3,0.9945963823801001,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:543:4390,3,2,0.9977996979114792,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:543:4390,2,1,0.9977996979114792,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:543:4390,3,2,0.9977996979114792,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:544:4391,6,5,0.9515631830657111,3,0,1,0,0,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:544:4391,4,3,0.9515631830657111,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:544:4391,5,4,0.9515631830657111,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:547:4392,4,3,0.9580686156854565,1,0,1,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:547:4392,3,2,0.9580686156854565,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:547:4392,4,3,0.9580686156854565,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:551:4393,3,2,0.9871493919420585,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:551:4393,3,2,0.9871493919420585,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:551:4393,3,2,0.9871493919420585,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:554:4394,4,3,0.9673609875004182,1,0,0,1,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:554:4394,4,3,0.9673609875004182,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:554:4394,4,3,0.9673609875004182,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:558:4395,6,5,0.9347439418657709,3,0,2,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:558:4395,5,4,0.9347439418657709,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:558:4395,6,5,0.9347439418657709,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:561:4396,3,2,0.9989327451877548,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:561:4396,3,2,0.9989327451877548,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:561:4396,3,2,0.9989327451877548,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:565:4397,8,7,0.904636237178185,5,0,2,2,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:565:4397,6,5,0.904636237178185,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:565:4397,6,5,0.904636237178185,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:568:4398,12,11,0.8698499100940662,9,0,4,0,0,5
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:568:4398,9,8,0.8698499100940662,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:568:4398,10,9,0.8698499100940662,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:574:4399,6,5,0.9424644727291975,2,0,1,1,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:574:4399,4,3,0.9424644727291975,2,0,1,1,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:574:4399,5,4,0.9424644727291975,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:577:4400,4,3,0.9911261848770545,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:577:4400,4,3,0.9911261848770545,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:577:4400,4,3,0.9911261848770545,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:583:4401,3,2,0.9963292515986186,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:583:4401,3,2,0.9963292515986186,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:583:4401,3,2,0.9963292515986186,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:585:4402,4,3,0.9917662608255567,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:585:4402,3,2,0.9917662608255567,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:585:4402,3,2,0.9917662608255567,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:587:4403,9,8,0.9089283339851918,6,2,0,1,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:587:4403,7,6,0.9089283339851918,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:587:4403,8,7,0.9089283339851918,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:590:4404,6,5,0.9011115567394733,3,0,0,0,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:590:4404,5,4,0.9011115567394733,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:590:4404,5,4,0.9011115567394733,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:592:4405,11,10,0.9200185841315209,7,1,2,2,0,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:592:4405,9,8,0.9200185841315209,3,0,1,1,1,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:592:4405,9,8,0.9200185841315209,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:593:4406,3,2,0.9792078462632072,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:593:4406,3,2,0.9792078462632072,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:593:4406,3,2,0.9792078462632072,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:596:4407,3,2,0.9914995901670057,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:596:4407,3,2,0.9914995901670057,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:596:4407,3,2,0.9914995901670057,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:606:4408,4,3,0.9537107039858533,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:606:4408,3,2,0.9537107039858533,2,0,2,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:606:4408,4,3,0.9537107039858533,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:607:4409,9,8,0.9149687916772037,6,0,3,0,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:607:4409,7,6,0.9149687916772037,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:607:4409,7,6,0.9149687916772037,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:608:4410,7,6,0.9258992496564971,4,0,3,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:608:4410,6,5,0.9258992496564971,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:608:4410,6,5,0.9258992496564971,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:609:4411,3,2,0.985736882004729,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:609:4411,2,1,0.985736882004729,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:609:4411,3,2,0.985736882004729,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:612:4412,4,3,0.9710932635994006,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:612:4412,3,2,0.9710932635994006,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:612:4412,4,3,0.9710932635994006,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:618:4413,15,14,0.8690079159453319,12,0,7,1,0,4
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:618:4413,12,11,0.8690079159453319,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:618:4413,12,11,0.8690079159453319,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:619:4414,6,5,0.9780238730209525,3,0,0,2,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:619:4414,5,4,0.9780238730209525,2,0,0,0,0,2
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:619:4414,6,5,0.9780238730209525,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:620:4415,4,3,0.9634467295809881,1,0,1,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:620:4415,3,2,0.9634467295809881,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:620:4415,3,2,0.9634467295809881,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:624:4416,4,3,0.9918413119120173,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:624:4416,4,3,0.9918413119120173,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:624:4416,4,3,0.9918413119120173,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:625:4417,4,3,0.9858111610817178,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:625:4417,3,2,0.9858111610817178,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:625:4417,3,2,0.9858111610817178,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:627:4418,3,2,0.9906092957233218,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:627:4418,2,1,0.9906092957233218,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:627:4418,3,2,0.9906092957233218,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4419,3,2,0.9909258180895765,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4419,3,2,0.9909258180895765,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4419,3,2,0.9909258180895765,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4420,4,3,0.975609657465011,1,0,1,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4420,3,2,0.975609657465011,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4420,3,2,0.975609657465011,1,0,0,0,0,1
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4421,6,5,0.9729958611921192,3,0,1,0,0,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4421,4,3,0.9729958611921192,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:628:4421,5,4,0.9729958611921192,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:631:4422,6,5,0.8775051514366058,3,0,2,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:631:4422,5,4,0.8775051514366058,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:631:4422,5,4,0.8775051514366058,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:639:4423,11,10,0.8935968838425513,8,0,4,0,1,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:639:4423,8,7,0.8935968838425513,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:639:4423,9,8,0.8935968838425513,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:648:4424,5,4,0.9645853062729137,2,0,1,1,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:648:4424,4,3,0.9645853062729137,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:648:4424,5,4,0.9645853062729137,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:649:4425,6,5,0.9552072371381616,3,0,1,1,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:649:4425,5,4,0.9552072371381616,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:649:4425,6,5,0.9552072371381616,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:650:4426,4,3,0.9854936305471211,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:650:4426,3,2,0.9854936305471211,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:650:4426,3,2,0.9854936305471211,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:652:4427,7,6,0.984016309908823,4,0,1,1,0,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:652:4427,6,5,0.984016309908823,2,0,1,1,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:652:4427,6,5,0.984016309908823,1,0,0,0,0,1
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:653:4428,12,11,0.873537900146754,9,0,3,0,0,6
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:653:4428,9,8,0.873537900146754,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:653:4428,9,8,0.873537900146754,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:665:4429,5,4,0.9357459194740615,2,0,1,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:665:4429,4,3,0.9357459194740615,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:665:4429,5,4,0.9357459194740615,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:666:4430,5,4,0.9923591524159852,2,0,0,2,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:666:4430,4,3,0.9923591524159852,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:666:4430,5,4,0.9923591524159852,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:667:4431,6,5,0.9339945141713761,3,0,1,0,0,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:667:4431,5,4,0.9339945141713761,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:667:4431,5,4,0.9339945141713761,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:671:4432,6,5,0.9399214689244361,3,0,0,0,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:671:4432,4,3,0.9399214689244361,2,0,1,0,0,1
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:671:4432,5,4,0.9399214689244361,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:673:4433,9,8,0.8438854962357059,6,0,3,0,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:673:4433,7,6,0.8438854962357059,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:673:4433,7,6,0.8438854962357059,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:673:4434,6,5,0.944904527815749,3,0,1,0,0,2
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:673:4434,4,3,0.944904527815749,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:673:4434,5,4,0.944904527815749,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:676:4435,3,2,0.9903181060816361,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:676:4435,2,1,0.9903181060816361,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:676:4435,3,2,0.9903181060816361,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:677:4436,3,2,0.9988288908602132,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:677:4436,3,2,0.9988288908602132,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:677:4436,3,2,0.9988288908602132,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:679:4437,4,3,0.9847402770822532,1,0,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:679:4437,3,2,0.9847402770822532,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:679:4437,3,2,0.9847402770822532,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:685:4438,14,13,0.8564627778132826,11,0,3,1,0,7
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:685:4438,11,10,0.8564627778132826,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:685:4438,12,11,0.8564627778132826,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:686:4439,5,4,0.9610503123649736,2,0,1,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:686:4439,4,3,0.9610503123649736,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:686:4439,4,3,0.9610503123649736,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:692:4440,3,2,0.9989663914045902,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:692:4440,3,2,0.9989663914045902,1,1,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:692:4440,3,2,0.9989663914045902,2,0,1,1,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:693:4441,7,6,0.8989939940803109,4,0,1,0,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:693:4441,6,5,0.8989939940803109,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:693:4441,6,5,0.8989939940803109,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:695:4442,10,9,0.9111517226599678,7,0,2,0,1,4
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:695:4442,7,6,0.9111517226599678,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:695:4442,8,7,0.9111517226599678,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:699:4443,5,4,0.9791959564031633,2,0,0,1,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:699:4443,4,3,0.9791959564031633,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:699:4443,4,3,0.9791959564031633,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:700:4444,4,3,0.9813167055819281,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:700:4444,3,2,0.9813167055819281,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:700:4444,3,2,0.9813167055819281,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:704:4445,4,3,0.956351088120378,1,0,1,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:704:4445,3,2,0.956351088120378,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:704:4445,3,2,0.956351088120378,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:705:4446,3,2,0.9717621257257756,0,0,0,0,0,0
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:705:4446,2,1,0.9717621257257756,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:705:4446,3,2,0.9717621257257756,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:706:4447,5,4,0.93249099579643,2,1,0,0,0,1
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:706:4447,4,3,0.93249099579643,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:706:4447,4,3,0.93249099579643,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:709:4448,12,11,0.8433597453946466,9,0,6,0,0,3
bubbles,evaluation,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:709:4448,10,9,0.8433597453946466,0,0,0,0,0,0
bubbles,holdout,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:709:4448,10,9,0.8433597453946466,0,0,0,0,0,0
bubbles,calibration,V10_Amp0.25_umf1.5:V10_20240418_113842_20240418_113953:710:4449,6,5,0.9643117880354322,3,0,1,1,0,1
