anchor,event_index,gate,old_candidate,old_delta,new_candidate,new_delta,candidate_shift,lower_child_after_gate,lower_delta_after_gate,upper_child_after_gate,gates_crossed_this_event,silent_gates_before_event,processed_nonbase_gate_count,cohort
4000858608,1,11,4000858609,1,4000858613,5,4,4000858607,1,4000858613,3,2,3,sample
4000858608,2,769,4000858613,5,4000858621,13,8,4000858607,1,4000858621,131,130,134,sample
4000858608,3,28513,4000858621,13,4000858639,31,18,4000858573,35,4000858639,2965,2964,3099,sample
4000858707,1,19,4000858709,2,4000858711,4,2,4000858703,4,4000858711,6,5,6,sample
4000858707,2,83,4000858711,4,4000858721,14,10,4000858681,26,4000858721,15,14,21,sample
4000858707,3,107,4000858721,14,4000858723,16,2,4000858681,26,4000858723,5,4,26,sample
4000858707,4,173,4000858723,16,4000858739,32,16,4000858681,26,4000858739,12,11,38,sample
4000858707,5,8689,4000858739,32,4000858759,52,20,4000858657,50,4000858759,1042,1041,1080,sample
4000858707,6,48661,4000858759,52,4000858769,62,10,4000858651,56,4000858769,3923,3922,5003,sample
4000860504,1,5,4000860505,1,4000860509,5,4,4000860503,1,4000860509,2,1,2,sample
4000860504,2,431,4000860509,5,4000860517,13,8,4000860499,5,4000860517,79,78,81,sample
4000861639,1,31,4000861643,4,4000861649,10,6,4000861639,0,4000861649,9,8,9,sample
4000861804,1,5,4000861805,1,4000861807,3,2,4000861801,3,4000861807,2,1,2,sample
4000862408,1,3,4000862409,1,4000862413,5,4,4000862407,1,4000862413,1,0,1,sample
4000862408,2,401,4000862413,5,4000862419,11,6,4000862407,1,4000862419,76,75,77,sample
4000863324,1,5,4000863325,1,4000863329,5,4,4000863323,1,4000863329,2,1,2,sample
4000864687,1,3,4000864689,2,4000864691,4,2,4000864687,0,4000864691,1,0,1,sample
4000864687,2,8269,4000864691,4,4000864739,52,48,4000864663,24,4000864739,1034,1033,1035,sample
4000865764,1,5,4000865765,1,4000865767,3,2,4000865761,3,4000865767,2,1,2,sample
4000865764,2,661,4000865767,3,4000865779,15,12,4000865761,3,4000865779,117,116,119,sample
4000866325,1,3,4000866327,2,4000866329,4,2,4000866325,0,4000866329,1,0,1,sample
4000866325,2,43,4000866329,4,4000866341,16,12,4000866323,2,4000866341,11,10,12,sample
4000866325,3,67,4000866341,16,4000866349,24,8,4000866323,2,4000866349,5,4,17,sample
4000867538,1,3,4000867539,1,4000867541,3,2,4000867537,1,4000867541,1,0,1,sample
4000867538,2,11,4000867541,3,4000867543,5,2,4000867537,1,4000867543,2,1,3,sample
4000867538,3,10009,4000867543,5,4000867553,15,10,4000867517,21,4000867553,1226,1225,1229,sample
4000868211,1,17,4000868213,2,4000868219,8,6,4000868203,8,4000868219,5,4,5,sample
4000868876,1,3,4000868877,1,4000868881,5,4,4000868875,1,4000868881,1,0,1,sample
4000868876,2,149,4000868881,5,4000868891,15,10,4000868873,3,4000868891,32,31,33,sample
4000868876,3,56237,4000868891,15,4000868899,23,8,4000868821,55,4000868899,5669,5668,5702,sample
4000869526,1,23,4000869527,1,4000869529,3,2,4000869517,9,4000869529,7,6,7,sample
4000869526,2,397,4000869529,3,4000869541,15,12,4000869497,29,4000869541,69,68,76,sample
4000869702,1,31,4000869703,1,4000869707,5,4,4000869701,1,4000869707,9,8,9,sample
4000870525,1,3,4000870527,2,4000870529,4,2,4000870525,0,4000870529,1,0,1,sample
4000870977,1,29437,4000870981,4,4000870987,10,6,4000870969,8,4000870987,3197,3196,3197,sample
4000870977,2,31357,4000870987,10,4000870997,20,10,4000870969,8,4000870997,181,180,3378,sample
4000871315,1,43,4000871317,2,4000871323,8,6,4000871311,4,4000871323,12,11,12,sample
4000871315,2,26783,4000871323,8,4000871353,38,30,4000871311,4,4000871353,2925,2924,2937,sample
4000871315,3,32143,4000871353,38,4000871429,114,76,4000871311,4,4000871429,510,509,3447,sample
4000871816,1,3,4000871817,1,4000871821,5,4,4000871815,1,4000871821,1,0,1,sample
4000872562,1,23,4000872563,1,4000872569,7,6,4000872559,3,4000872569,7,6,7,sample
4000872562,2,103,4000872569,7,4000872571,9,2,4000872559,3,4000872571,18,17,25,sample
4000872562,3,241,4000872571,9,4000872581,19,10,4000872559,3,4000872581,26,25,51,sample
4000872720,1,3823,4000872721,1,4000872727,7,6,4000872713,7,4000872727,529,528,529,sample
4000872720,2,22721,4000872727,7,4000872737,17,10,4000872713,7,4000872737,2008,2007,2537,sample
4000872720,3,35437,4000872737,17,4000872749,29,12,4000872713,7,4000872749,1235,1234,3772,sample
4000872871,1,3,4000872873,2,4000872875,4,2,4000872871,0,4000872875,1,0,1,sample
4000872871,2,5,4000872875,4,4000872877,6,2,4000872871,0,4000872877,1,0,2,sample
4000872871,3,1013,4000872877,6,4000872893,22,16,4000872853,18,4000872893,166,165,168,sample
4000872871,4,42083,4000872893,22,4000872899,28,6,4000872853,18,4000872899,4231,4230,4399,sample
4000872911,1,211,4000872913,2,4000872917,6,4,4000872901,10,4000872917,45,44,45,sample
4000874711,1,11,4000874713,2,4000874719,8,6,4000874711,0,4000874719,3,2,3,sample
4000874711,2,73,4000874719,8,4000874723,12,4,4000874711,0,4000874723,16,15,19,sample
4000874711,3,113,4000874723,12,4000874729,18,6,4000874711,0,4000874729,9,8,28,sample
4000874711,4,1951,4000874729,18,4000874737,26,8,4000874701,10,4000874737,267,266,295,sample
4000874711,5,5059,4000874737,26,4000874767,56,30,4000874701,10,4000874767,380,379,675,sample
4000874754,1,5,4000874755,1,4000874761,7,6,4000874753,1,4000874761,2,1,2,sample
4000874754,2,13,4000874761,7,4000874767,13,6,4000874753,1,4000874767,2,1,4,sample
4000874757,1,13,4000874761,4,4000874767,10,6,4000874753,4,4000874767,4,3,4,sample
4000874980,1,241,4000874981,1,4000874987,7,6,4000874963,17,4000874987,51,50,51,sample
4000875243,1,5,4000875245,2,4000875247,4,2,4000875241,2,4000875247,2,1,2,sample
4000875243,2,103,4000875247,4,4000875253,10,6,4000875233,10,4000875253,23,22,25,sample
4000875243,3,137,4000875253,10,4000875257,14,4,4000875233,10,4000875257,6,5,31,sample
4000875377,1,37,4000875379,2,4000875383,6,4,4000875377,0,4000875383,10,9,10,sample
4000875460,1,11,4000875461,1,4000875463,3,2,4000875457,3,4000875463,3,2,3,sample
4000875460,2,13,4000875463,3,4000875467,7,4,4000875457,3,4000875467,1,0,4,sample
4000875460,3,19,4000875467,7,4000875469,9,2,4000875457,3,4000875469,2,1,6,sample
4000875460,4,31,4000875469,9,4000875479,19,10,4000875457,3,4000875479,3,2,9,sample
4000875460,5,1277,4000875479,19,4000875481,21,2,4000875457,3,4000875481,195,194,204,sample
4000875460,6,45247,4000875481,21,4000875497,37,16,4000875451,9,4000875497,4488,4487,4692,sample
4000875798,1,47,4000875799,1,4000875803,5,4,4000875797,1,4000875803,13,12,13,sample
4000875798,2,19387,4000875803,5,4000875811,13,8,4000875797,1,4000875811,2180,2179,2193,sample
4000876132,1,43,4000876133,1,4000876141,9,8,4000876129,3,4000876141,12,11,12,sample
4000876132,2,83,4000876141,9,4000876147,15,6,4000876129,3,4000876147,9,8,21,sample
4000876779,1,11,4000876781,2,4000876783,4,2,4000876777,2,4000876783,3,2,3,sample
4000876779,2,50839,4000876783,4,4000876787,8,4,4000876777,2,4000876787,5202,5201,5205,sample
4000877378,1,3,4000877379,1,4000877381,3,2,4000877375,3,4000877381,1,0,1,sample
4000877378,2,29,4000877381,3,4000877383,5,2,4000877371,7,4000877383,7,6,8,sample
4000877378,3,6311,4000877383,5,4000877389,11,6,4000877369,9,4000877389,811,810,819,sample
4000878104,1,17,4000878107,3,4000878109,5,2,4000878103,1,4000878109,5,4,5,sample
4000878253,1,3,4000878255,2,4000878257,4,2,4000878253,0,4000878257,1,0,1,sample
4000878253,2,53,4000878257,4,4000878263,10,6,4000878253,0,4000878263,13,12,14,sample
4000878253,3,397,4000878263,10,4000878269,16,6,4000878247,6,4000878269,62,61,76,sample
4000879534,1,5,4000879535,1,4000879537,3,2,4000879531,3,4000879537,2,1,2,sample
4000879534,2,73,4000879537,3,4000879541,7,4,4000879517,17,4000879541,17,16,19,sample
4000879534,3,151,4000879541,7,4000879543,9,2,4000879517,17,4000879543,15,14,34,sample
4000879919,1,113,4000879921,2,4000879931,12,10,4000879919,0,4000879931,28,27,28,sample
4000879919,2,43271,4000879931,12,4000879963,44,32,4000879901,18,4000879963,4486,4485,4514,sample
4000880984,1,3,4000880985,1,4000880987,3,2,4000880983,1,4000880987,1,0,1,sample
4000880984,2,31,4000880987,3,4000880993,9,6,4000880971,13,4000880993,8,7,9,sample
4000880984,3,61,4000880993,9,4000880999,15,6,4000880971,13,4000880999,7,6,16,sample
4000880984,4,467,4000880999,15,4000881019,35,20,4000880971,13,4000881019,73,72,89,sample
4000881260,1,3,4000881261,1,4000881263,3,2,4000881259,1,4000881263,1,0,1,sample
4000881260,2,2087,4000881263,3,4000881307,47,44,4000881259,1,4000881307,312,311,313,sample
4000881296,1,37,4000881299,3,4000881301,5,2,4000881293,3,4000881301,10,9,10,sample
4000881296,2,421,4000881301,5,4000881307,11,6,4000881263,33,4000881307,70,69,80,sample
4000881373,1,3,4000881375,2,4000881377,4,2,4000881373,0,4000881377,1,0,1,sample
4000881373,2,181,4000881377,4,4000881389,16,12,4000881361,12,4000881389,39,38,40,sample
4000881373,3,1601,4000881389,16,4000881403,30,14,4000881329,44,4000881403,210,209,250,sample
4000883460,1,22037,4000883461,1,4000883489,29,28,4000883431,29,4000883489,2467,2466,2467,sample
4000884443,1,5,4000884445,2,4000884449,6,4,4000884443,0,4000884449,2,1,2,sample
4000884443,2,191,4000884449,6,4000884451,8,2,4000884443,0,4000884451,39,38,41,sample
4000885146,1,3,4000885149,3,4000885151,5,2,4000885145,1,4000885151,1,0,1,sample
4000885146,2,211,4000885151,5,4000885159,13,8,4000885139,7,4000885159,44,43,45,sample
4000885262,1,3,4000885263,1,4000885265,3,2,4000885261,1,4000885265,1,0,1,sample
4000885262,2,5,4000885265,3,4000885267,5,2,4000885261,1,4000885267,1,0,2,sample
4000886289,1,709,4000886291,2,4000886293,4,2,4000886287,2,4000886293,125,124,125,sample
4000886289,2,16703,4000886293,4,4000886377,88,84,4000886273,16,4000886377,1806,1805,1931,sample
4000886449,1,3,4000886451,2,4000886453,4,2,4000886447,2,4000886453,1,0,1,sample
4000886449,2,43,4000886453,4,4000886459,10,6,4000886447,2,4000886459,11,10,12,sample
4000886449,3,179,4000886459,10,4000886467,18,8,4000886447,2,4000886467,27,26,39,sample
4000886449,4,61627,4000886467,18,4000886489,40,22,4000886431,18,4000886489,6158,6157,6197,sample
4000886668,1,13,4000886669,1,4000886671,3,2,4000886663,5,4000886671,4,3,4,sample
4000886668,2,163,4000886671,3,4000886683,15,12,4000886663,5,4000886683,32,31,36,sample
4000886668,3,16229,4000886683,15,4000886713,45,30,4000886653,15,4000886713,1848,1847,1884,sample
4000886939,1,2699,4000886941,2,4000886957,18,16,4000886933,6,4000886957,391,390,391,sample
4000886939,2,48407,4000886957,18,4000886959,20,2,4000886933,6,4000886959,4586,4585,4977,sample
4000888925,1,3,4000888929,4,4000888931,6,2,4000888925,0,4000888931,1,0,1,sample
4000888925,2,13,4000888931,6,4000888933,8,2,4000888921,4,4000888933,3,2,4,sample
4000888925,3,157,4000888933,8,4000888949,24,16,4000888909,16,4000888949,31,30,35,sample
4000888925,4,211,4000888949,24,4000888951,26,2,4000888909,16,4000888951,10,9,45,sample
4000890334,1,5,4000890335,1,4000890337,3,2,4000890331,3,4000890337,2,1,2,sample
4000890334,2,149,4000890337,3,4000890343,9,6,4000890329,5,4000890343,31,30,33,sample
4000890334,3,271,4000890343,9,4000890367,33,24,4000890329,5,4000890367,23,22,56,sample
4000890334,4,22283,4000890367,33,4000890371,37,4,4000890329,5,4000890371,2439,2438,2495,sample
4000890334,5,30713,4000890371,37,4000890379,45,8,4000890329,5,4000890379,817,816,3312,sample
4000890668,1,3,4000890669,1,4000890671,3,2,4000890667,1,4000890671,1,0,1,sample
4000890668,2,109,4000890671,3,4000890689,21,18,4000890661,7,4000890689,26,25,27,sample
4000890668,3,2243,4000890689,21,4000890703,35,14,4000890661,7,4000890703,305,304,332,sample
4000891042,1,131,4000891043,1,4000891049,7,6,4000891039,3,4000891049,30,29,30,sample
4000891163,1,5,4000891165,2,4000891169,6,4,4000891163,0,4000891169,2,1,2,sample
4000891163,2,11,4000891169,6,4000891171,8,2,4000891163,0,4000891171,1,0,3,sample
4000891667,1,751,4000891669,2,4000891679,12,10,4000891663,4,4000891679,131,130,131,sample
4000892088,1,191,4000892089,1,4000892099,11,10,4000892087,1,4000892099,41,40,41,sample
4000892373,1,5,4000892375,2,4000892377,4,2,4000892369,4,4000892377,2,1,2,sample
4000892373,2,19,4000892377,4,4000892381,8,4,4000892369,4,4000892381,4,3,6,sample
4000892373,3,41,4000892381,8,4000892383,10,2,4000892369,4,4000892383,5,4,11,sample
4000892373,4,89,4000892383,10,4000892393,20,10,4000892369,4,4000892393,11,10,22,sample
4000893438,1,367,4000893439,1,4000893443,5,4,4000893431,7,4000893443,71,70,71,sample
4000893438,2,10271,4000893443,5,4000893461,23,18,4000893383,55,4000893461,1187,1186,1258,sample
4000894613,1,5,4000894615,2,4000894619,6,4,4000894613,0,4000894619,2,1,2,sample
4000894613,2,19,4000894619,6,4000894621,8,2,4000894613,0,4000894621,4,3,6,sample
4000895013,1,5,4000895015,2,4000895021,8,6,4000895011,2,4000895021,2,1,2,sample
4000897028,1,3,4000897029,1,4000897031,3,2,4000897027,1,4000897031,1,0,1,sample
4000897028,2,43,4000897031,3,4000897037,9,6,4000897027,1,4000897037,11,10,12,sample
4000897039,1,3,4000897041,2,4000897043,4,2,4000897039,0,4000897043,1,0,1,sample
4000897039,2,11,4000897043,4,4000897049,10,6,4000897039,0,4000897049,2,1,3,sample
4000897039,3,12343,4000897049,10,4000897067,28,18,4000897039,0,4000897067,1469,1468,1472,sample
4000897039,4,24799,4000897067,28,4000897091,52,24,4000897039,0,4000897091,1269,1268,2741,sample
4000898387,1,6359,4000898389,2,4000898401,14,12,4000898333,54,4000898401,826,825,826,sample
4000898387,2,41513,4000898401,14,4000898411,24,10,4000898333,54,4000898411,3513,3512,4339,sample
4000898844,1,5,4000898845,1,4000898849,5,4,4000898843,1,4000898849,2,1,2,sample
4000899476,1,3,4000899477,1,4000899479,3,2,4000899475,1,4000899479,1,0,1,sample
4000899476,2,29,4000899479,3,4000899481,5,2,4000899467,9,4000899481,7,6,8,sample
4000899476,3,13723,4000899481,5,4000899509,33,28,4000899467,9,4000899509,1614,1613,1622,sample
4000899661,1,3,4000899663,2,4000899667,6,4,4000899661,0,4000899667,1,0,1,sample
4000900319,1,11,4000900321,2,4000900327,8,6,4000900319,0,4000900327,3,2,3,sample
4000900319,2,24317,4000900327,8,4000900403,84,76,4000900313,6,4000900403,2696,2695,2699,sample
4000900319,3,35083,4000900403,84,4000900459,140,56,4000900313,6,4000900459,1039,1038,3738,sample
4000900466,1,3,4000900467,1,4000900469,3,2,4000900465,1,4000900469,1,0,1,sample
4000900466,2,149,4000900469,3,4000900483,17,14,4000900459,7,4000900483,32,31,33,sample
4000900466,3,3253,4000900483,17,4000900489,23,6,4000900459,7,4000900489,424,423,457,sample
4000900466,4,8969,4000900489,23,4000900529,63,40,4000900459,7,4000900529,656,655,1113,sample
4000901255,1,191,4000901257,2,4000901263,8,6,4000901251,4,4000901263,41,40,41,sample
4000902400,1,47,4000902401,1,4000902403,3,2,4000902397,3,4000902403,13,12,13,sample
4000902400,2,191,4000902403,3,4000902407,7,4,4000902397,3,4000902407,28,27,41,sample
4000902400,3,277,4000902407,7,4000902413,13,6,4000902397,3,4000902413,16,15,57,sample
4000902400,4,4597,4000902413,13,4000902419,19,6,4000902361,39,4000902419,563,562,620,sample
4000902400,5,5669,4000902419,19,4000902427,27,8,4000902361,39,4000902427,125,124,745,sample
4000902754,1,5,4000902755,1,4000902757,3,2,4000902751,3,4000902757,2,1,2,sample
4000902754,2,17,4000902757,3,4000902761,7,4,4000902751,3,4000902761,3,2,5,sample
4000902754,3,199,4000902761,7,4000902767,13,6,4000902733,21,4000902767,39,38,44,sample
4000904134,1,5,4000904135,1,4000904137,3,2,4000904129,5,4000904137,2,1,2,sample
4000904134,2,139,4000904137,3,4000904147,13,10,4000904123,11,4000904147,30,29,32,sample
4000904134,3,2243,4000904147,13,4000904161,27,14,4000904123,11,4000904161,300,299,332,sample
4000904430,1,827,4000904431,1,4000904437,7,6,4000904429,1,4000904437,142,141,142,sample
4000905391,1,3,4000905393,2,4000905395,4,2,4000905389,2,4000905395,1,0,1,sample
4000905391,2,5,4000905395,4,4000905397,6,2,4000905389,2,4000905397,1,0,2,sample
4000905612,1,17,4000905613,1,4000905617,5,4,4000905611,1,4000905617,5,4,5,sample
4000905612,2,3461,4000905617,5,4000905619,7,2,4000905607,5,4000905619,477,476,482,sample
4000905612,3,13381,4000905619,7,4000905641,29,22,4000905607,5,4000905641,1103,1102,1585,sample
4000905612,4,34457,4000905641,29,4000905661,49,20,4000905607,5,4000905661,2093,2092,3678,sample
4000905679,1,3,4000905681,2,4000905683,4,2,4000905679,0,4000905683,1,0,1,sample
4000905679,2,23,4000905683,4,4000905691,12,8,4000905679,0,4000905691,6,5,7,sample
4000905679,3,47,4000905691,12,4000905697,18,6,4000905679,0,4000905697,6,5,13,sample
4000906052,1,3,4000906053,1,4000906055,3,2,4000906051,1,4000906055,1,0,1,sample
4000906052,2,5,4000906055,3,4000906057,5,2,4000906051,1,4000906057,1,0,2,sample
4000906052,3,19,4000906057,5,4000906061,9,4,4000906051,1,4000906061,4,3,6,sample
4000906052,4,43,4000906061,9,4000906067,15,6,4000906043,9,4000906067,6,5,12,sample
4000906052,5,47,4000906067,15,4000906069,17,2,4000906043,9,4000906069,1,0,13,sample
4000906087,1,3,4000906089,2,4000906093,6,4,4000906087,0,4000906093,1,0,1,sample
4000907073,1,5,4000907075,2,4000907077,4,2,4000907069,4,4000907077,2,1,2,sample
4000907073,2,29,4000907077,4,4000907081,8,4,4000907069,4,4000907081,6,5,8,sample
4000907073,3,197,4000907081,8,4000907087,14,6,4000907069,4,4000907087,35,34,43,sample
4000909524,1,5,4000909525,1,4000909529,5,4,4000909523,1,4000909529,2,1,2,sample
4000909524,2,2543,4000909529,5,4000909531,7,2,4000909511,13,4000909531,368,367,370,sample
4000909524,3,11813,4000909531,7,4000909543,19,12,4000909511,13,4000909543,1044,1043,1414,sample
4000909967,1,3,4000909971,4,4000909973,6,2,4000909967,0,4000909973,1,0,1,sample
4000909967,2,5639,4000909973,6,4000909981,14,8,4000909967,0,4000909981,737,736,738,sample
4000911015,1,167,4000911017,2,4000911023,8,6,4000911007,8,4000911023,37,36,37,sample
4000911015,2,1069,4000911023,8,4000911029,14,6,4000911007,8,4000911029,141,140,178,sample
4000911015,3,18401,4000911029,14,4000911059,44,30,4000910999,16,4000911059,1928,1927,2106,sample
4000912533,1,5,4000912535,2,4000912537,4,2,4000912529,4,4000912537,2,1,2,sample
4000912533,2,23,4000912537,4,4000912541,8,4,4000912529,4,4000912541,5,4,7,sample
4000912984,1,5,4000912985,1,4000912987,3,2,4000912981,3,4000912987,2,1,2,sample
4000912984,2,4153,4000912987,3,4000912999,15,12,4000912969,15,4000912999,567,566,569,sample
4000912984,3,13339,4000912999,15,4000913017,33,18,4000912969,15,4000913017,1014,1013,1583,sample
4000913030,1,3,4000913031,1,4000913033,3,2,4000913029,1,4000913033,1,0,1,sample
4000913030,2,13,4000913033,3,4000913039,9,6,4000913029,1,4000913039,3,2,4,sample
4000913764,1,5,4000913765,1,4000913767,3,2,4000913761,3,4000913767,2,1,2,sample
4000913764,2,53,4000913767,3,4000913789,25,22,4000913759,5,4000913789,12,11,14,sample
4000913764,3,1277,4000913789,25,4000913797,33,8,4000913753,11,4000913797,190,189,204,sample
4000914142,1,953,4000914143,1,4000914149,7,6,4000914131,11,4000914149,160,159,160,sample
4000914142,2,5297,4000914149,7,4000914167,25,18,4000914131,11,4000914167,540,539,700,sample
4000915280,1,3,4000915281,1,4000915283,3,2,4000915279,1,4000915283,1,0,1,sample
4000915280,2,193,4000915283,3,4000915301,21,18,4000915277,3,4000915301,41,40,42,sample
4000915280,3,313,4000915301,21,4000915319,39,18,4000915277,3,4000915319,21,20,63,sample
4000916224,1,5,4000916225,1,4000916231,7,6,4000916221,3,4000916231,2,1,2,sample
4000916224,2,13,4000916231,7,4000916233,9,2,4000916221,3,4000916233,2,1,4,sample
4000916224,3,7699,4000916233,9,4000916237,13,4,4000916207,17,4000916237,971,970,975,sample
4000917087,1,13,4000917089,2,4000917091,4,2,4000917083,4,4000917091,4,3,4,sample
4000917087,2,23,4000917091,4,4000917097,10,6,4000917083,4,4000917097,3,2,7,sample
4000918575,1,577,4000918577,2,4000918583,8,6,4000918547,28,4000918583,104,103,104,sample
4000919220,1,13,4000919221,1,4000919227,7,6,4000919213,7,4000919227,4,3,4,sample
4000919220,2,47,4000919227,7,4000919231,11,4,4000919203,17,4000919231,9,8,13,sample
4000919220,3,631,4000919231,11,4000919233,13,2,4000919201,19,4000919233,100,99,113,sample
4000919225,1,47,4000919227,2,4000919231,6,4,4000919203,22,4000919231,13,12,13,sample
4000919225,2,631,4000919231,6,4000919233,8,2,4000919201,24,4000919233,100,99,113,sample
